id,grid_id,score,data_source,borough,zip,latitude,longitude,lat_lon,address,status,cb_num,cncldist,category,assemblydist,coundist,gardenname,juris,geometry,openhrsf,openhrsm,openhrssa,openhrssu,openhrsth,openhrstu,openhrsw,statesenatedist,censustract,crossstreets
231185,1393,4.200000000000001,df_gardens,Brooklyn,11212.0,40.663361,-73.901847,-3005.097483127767,410 Livonia Avenue,Active,316.0,8.0,Garden,55.0,42.0,Powell Street Garden,DPR,POINT (-73.901847 40.663361),9:00 a.m. - 1:00 p.m.,9:00 a.m. - 1:00 p.m.,,,9:00 a.m. - 1:00 p.m.,9:00 a.m. - 1:00 p.m.,9:00 a.m. - 1:00 p.m.,19.0,918.0,Powell Street and Junius Street
231186,1395,15.52,df_gardens,Brooklyn,11207.0,40.665272,-73.886831,-3004.628079833032,620 Schenck Avenue,Active,305.0,8.0,Garden,60.0,42.0,ENY Youth Farm,DPR,POINT (-73.886831 40.665272),11:00 a.m. to 3:00 p.m.,CLOSED,11:00 a.m. to 2:00 p.m.,CLOSED,11:00 a.m. to 3:00 p.m.,11:00 a.m. to 3:00 p.m.,11:00 a.m. to 3:00 p.m.,19.0,1124.0,At Livonia
231187,1395,15.52,df_gardens,Brooklyn,11207.0,40.66868,-73.886021,-3004.84694452228,565 Barbey Street,Active,305.0,8.0,Garden,60.0,42.0,Nehemiah 10 Community Garden,DPR,POINT (-73.886021 40.66868),1:00 p.m. - 3:30 p.m.,1:00 p.m. - 2:30 p.m.,8:00 a.m -9:30 a.m. & 1:00 p.m. -  2:30 p.m.,8:00 a.m -9:30 a.m. & 1:00 p.m. -  2:30 p.m.,CLOSED,CLOSED,CLOSED,19.0,1162.0,Blake &  Dumont
231188,1334,7.6,df_gardens,Brooklyn,11212.0,40.659697,-73.907878,-3005.071925392966,195 Newport Street,Active,316.0,8.0,Garden,55.0,41.0,Newport Garden,DPR,POINT (-73.907878 40.659697),11:00 a.m. - 3:00 p.m.,10:00 a.m.- 1:00 p.m.,10:00 a.m. - 3:00 p.m.,10:00 a.m. - 3:00 p.m.,10:00 a.m. - 2:00 p.m.,11:00 a.m. - 2:00 p.m.,11:00 a.m. - 2:00 p.m.,19.0,916.0,btw Alabama Ave. and Georgia Ave.
231189,1333,5.71,df_gardens,Brooklyn,11212.0,40.661978,-73.911973,-3005.407020062594,754 Thomas Boyland Street,Active,316.0,8.0,Garden,55.0,41.0,It's All About Brownsville,DPR,POINT (-73.911973 40.661978),CLOSED,CLOSED,10:00 a.m. - 2:00 p.m,8:00 a.m. - 9:00 a.m.,9:00 a.m. - 11:00 a.m. & 2:00 p.m. - 4:00 p.m.,8:00 a.m. - 12:00 p.m.,8:00 a.m. - 10:00 a.m.,25.0,898.0,At Livonia Avenue
231190,1392,15.4,df_gardens,Brooklyn,11212.0,40.666868,-73.913647,-3005.836525947596,155 Amboy Street,Active,316.0,8.0,Garden,55.0,41.0,Jes Good Rewards Children's Garden,DPR,POINT (-73.913647 40.666868),1:00 p.m. - 4:00 p.m.,1:00 p.m. - 4:00 p.m.,1100 a.m. - 4:00 p.m.,TBD - when garden gate is open,1:00 p.m. - 4:00 p.m.,1:00 p.m. - 4:00 p.m.,1:00 p.m. - 4:00 p.m.,25.0,902.0,Sutter Avenue & Pitkin Avenue
231191,1392,15.4,df_gardens,Brooklyn,11212.0,40.669343,-73.916462,-3006.1339464244656,1833 Strauss Street,Active,316.0,8.0,Garden,55.0,41.0,Fred McLeod Community Garden,DPR,POINT (-73.916462 40.669343),CLOSED,12:00 p.m. - 4:00 p.m.,12:00 p.m. - 4:00 p.m.,12:00 p.m. - 4:00 p.m.,CLOSED,CLOSED,CLOSED,25.0,902.0,btw East New York Ave. and Pitkin Ave.
231192,1394,9.1,df_gardens,Brooklyn,11207.0,40.667466,-73.894011,-3005.082179946126,476 New Jersey Ave,Active,305.0,8.0,Garden,60.0,42.0,New Jersey Avenue Community Garden,DPR,POINT (-73.894011 40.667466),8:00 a.m. - 11:30 a.m. &  2:00 p.m. - 3:30 p.m.,8:00 a.m. - 11:30 a.m. &  2:00 p.m. - 3:30 p.m.,9:00 a.m. - 11:30 a.m.  &  2:00 p.m. - 3:30 p.m.,CLOSED,8:00 a.m. - 11:30 a.m. &  2:00 p.m. - 3:30 p.m.,8:00 a.m. - 11:30 a.m. &  2:00 p.m. - 3:30 p.m.,8:00 a.m. - 11:30 a.m. &  2:00 p.m. - 3:30 p.m.,19.0,1156.0,Blake & Dumont
231193,1454,14.67,df_gardens,Brooklyn,11207.0,40.671728,-73.890057,-3005.236300208496,337 Van Siclen Avenue,Active,305.0,8.0,Garden,54.0,42.0,Poppa & Momma Jones Historical Garden,DPR,POINT (-73.890057 40.671728),4:00 p.m. - 6:00 p.m.,CLOSED,8:00 a.m. - 12:00 p.m.,CLOSED,6:00 p.m. - 8:00 p.m.,6:00 p.m. - 8:00 p.m.,6:00 p.m. - 8:00 p.m.,19.0,1152.0,At Belmont
231194,1509,10.49,df_gardens,Brooklyn,11233.0,40.678063,-73.928118,-3007.252641475434,3 Hunterfly Place,Active,303.0,8.0,Garden,56.0,36.0,A Better Community Garden,DPR,POINT (-73.928118 40.678063),,1:00 p.m. - 5 ;00 p.m.,9:00 a.m. - 12:00 p.m.,10:00 a.m. - 12:00 p.m.,,8:00 a.m. - 11:00 a.m.,,20.0,299.0,Atlantic Avenue & Herkimer Street
231195,1335,10.56,df_gardens,Brooklyn,11207.0,40.659178,-73.89507,-3004.51280445246,67 Malta Street,Active,305.0,8.0,Garden,60.0,42.0,Prophecy Garden,DPR,POINT (-73.89507 40.659178),,9:00 a.m. - 5:00 p.m,,10:00 a.m  -  3:00 p.m.,,9:00 a.m. - 5:00 p.m,,19.0,1130.0,Hegeman & New Lots Avenues
231196,1450,2.97,df_gardens,Brooklyn,11233.0,40.671016,-73.922347,-3006.496957594552,1701 Sterling Place,Active,316.0,9.0,Garden,55.0,41.0,Sterling Community Group Garden,DPR,POINT (-73.922347 40.671016),9:00 a.m. - 4:00 p.m.,9:00 a.m. - 4:00 p.m.,8:00 a.m. - 6:00 p.m.,8:00 a.m. - 6:00 p.m.,9:00 a.m. - 4:00 p.m.,9:00 a.m. - 4:00 p.m.,9:00 a.m. - 4:00 p.m.,25.0,363.0,"Sterling Place, Ralph, Howard"
231197,1276,1.38,df_gardens,Brooklyn,11236.0,40.649653,-73.897056,-3003.8896841215683,660 East 105th Street,Active,318.0,8.0,Garden,58.0,42.0,Ponderosa Garden,DPR,POINT (-73.897056 40.649653),10:00 a.m. - 1:00 p.m. &  2:00 p.m. - 5:00 p.m.,4:00 p.m. - 6:00 p.m.,9:00 a.m. - 2:00 p.m.,4:30 p.m. -  6:00 p.m.,9:00 a.m. - 11a.m. &   6:30 p.m.  -  8:30 p.m.,2:00 p.m. - 5:00 p.m. &  6:30 p.m. - 8:30 p.m.,8:30 a.m.  -  2:00 p.m.,19.0,974.0,north of Glenwood Rd.
231198,1565,5.529999999999999,df_gardens,Brooklyn,11216.0,40.684917,-73.950693,-3008.677806797481,213 Madison Street,Active,303.0,8.0,Garden,57.0,36.0,Stars of Hope Community Garden,DPR,POINT (-73.950693 40.684917),CLOSED,CLOSED,9:00 a.m. to 7:00 p.m.,9:00 a.m. to 7:00 p.m.,CLOSED,CLOSED,CLOSED,25.0,245.0,At Nostrand
231199,1566,7.1499999999999995,df_gardens,Brooklyn,11216.0,40.686284,-73.945247,-3008.557319892148,323 Monroe Street,Active,303.0,8.0,Garden,56.0,36.0,Shiloh Garden,DPR,POINT (-73.945247 40.686284),,12:00 p.m. - 4:00 p.m.,12:00 pm - 5:00 pm,,,,12:00 pm - 5:00 pm,25.0,265.0,Tompkins & Marcy
231200,1450,2.97,df_gardens,Brooklyn,11233.0,40.673546,-73.921865,-3006.66437648329,455 Ralph Avenue,Active,316.0,9.0,Garden,55.0,41.0,Tehuti Ma’at Community Garden,DPR,POINT (-73.921865 40.673546),CLOSED,11:00 a.m. - 1:00 p.m.,11:00 a.m. - 1:00 p.m.,11:00 a.m. - 1:00 p.m,11:00 a.m. - 1:00 p.m.,11:00 a.m. - 1:00 p.m.,11:00 a.m. - 1:00 p.m.,25.0,363.0,St. Marks & Prospect Pl
231201,1567,6.400000000000001,df_gardens,Brooklyn,11221.0,40.689444,-73.930075,-3008.1736466283,123 Malcolm X Boulevard,Active,303.0,8.0,Garden,56.0,36.0,Patrick Van Doren Pocket Park,DPR,POINT (-73.930075 40.689444),CLOSED,CLOSED,CLOSED,8:00 am - 1:00 pm,8:00 a.m. - 5:00 p.m.,CLOSED,8:00 a.m. - 5:00 p.m.,25.0,387.0,corner of Quincy St.
231202,1568,6.55,df_gardens,Brooklyn,11221.0,40.687786,-73.921873,-3007.7173493431783,894 Madison Street,Active,303.0,8.0,Garden,56.0,41.0,New Madison Harvest Community Garden,DPR,POINT (-73.921873 40.687786),3:30 p.m. to 5:00 p.m.,3:30 p.m. to 5:00 p.m.,10:00 a.m. - 3:00 p.m.,CLOSED,CLOSED,CLOSED,3:30 p.m. to 5:30 p.m.,25.0,375.0,Howard & Ralph
231203,1510,8.4,df_gardens,Brooklyn,11233.0,40.677402,-73.917321,-3006.7645810800423,13 Louis Place,Active,303.0,8.0,Garden,55.0,41.0,Marge Matthews Garden,DPR,POINT (-73.917321 40.677402),CLOSED,8:30 a.m. - 10:30 a.m.,11:00 a.m. - 2:00 p.m.,11:00 a.m. - 2:00 p.m.,10:00 a.m. - 12:00 p.m.,9:00 a.m. - 11:00 a.m.,9:00 a.m. - 11:00 a.m.,25.0,301.0,Louis Pl. between Herkimer St. and Atlantic Ave.
231204,1395,15.52,df_gardens,Brooklyn,11207.0,40.666576,-73.887549,-3004.7536268622243,613 Hendrix Street,Active,305.0,8.0,Garden,60.0,42.0,Victory Garden B5,DPR,POINT (-73.887549 40.666576),1:00 p.m. - 4:00 p.m.,1:00 p.m. - 4:00 p.m.,1:00 p.m. - 4:00 p.m.,1:00 p.m. - 4:00 p.m.,1:00 p.m. - 4:00 p.m.,1:00 p.m. - 4:00 p.m.,1:00 p.m. - 4:00 p.m,19.0,1124.0,
231205,1625,5.01,df_gardens,Brooklyn,11206.0,40.695198,-73.943094,-3009.128851062612,253 Throop Avenue,Active,303.0,8.0,Garden,56.0,36.0,Vernon and Throop Community Garden,DPR,POINT (-73.943094 40.695198),,9:00 a.m. - 11:00 a.m.,8:00 a.m. - 11:00 p.m.,,,,8:00 a.m. - 11:00 a.m.,25.0,283.0,Corner of Vernon Ave and Throop Ave.
231206,1625,5.01,df_gardens,Brooklyn,11206.0,40.694998,-73.943863,-3009.145356897274,200 Vernon Avenue,Active,303.0,8.0,Garden,56.0,36.0,T&T Vernon Block Community Garden,DPR,POINT (-73.943863 40.694998),6:00 p.m. - 7:00 p.m.,6:00 p.m. - 7:00 p.m.,,10:00 a.m.- 3:00 p.m.,6:00 p.m. - 7:00 p.m.,6:00 p.m. - 7:00 p.m.,6:00 p.m. - 7:00 p.m.,25.0,259.01,Tompkins & Throop
231207,1509,10.49,df_gardens,Brooklyn,11233.0,40.678288,-73.928309,-3007.2770448549923,762 Herkimer Street,Active,303.0,8.0,Garden,56.0,36.0,Garden of Life (Brooklyn),DPR,POINT (-73.928309 40.678288),1:00 p.m. - 2:30 p.m.,1:00 p.m. - 2:30 p.m.,8:00 a.m. - 9:30 a.m.,1:00 p.m. - 2:30 p.m.,1:00 p.m. - 2:30 p.m.,8:00 a.m. - 9:30 a.m.,8:00 a.m. - 9:30 a.m.,20.0,299.0,Corner of Hunterfly Place
231208,1454,14.67,df_gardens,Brooklyn,11208.0,40.674195,-73.884083,-3005.175599338185,433 Cleveland Street,Active,305.0,8.0,Garden,54.0,42.0,Cleveland Street Vegetable Garden,DPR,POINT (-73.884083 40.674195),8:00 a.m. - 9:30 a.m. & 1:00 p.m. - 2:30 p.m.,9:00 a.m. - 10:30 a.m. & 12:00 p.m. - 1:30 p.m.,8:00 a.m. - 9:30 a.m. & 3:00 p.m. - 4:30 p.m.,9:30 a.m. - 10:30 a.m. & 1:00 p.m. - 2:30 p.m.,8:00 a.m. - 9:30 a.m. & 3:00 p.m. - 4:30 p.m.,8:00 a.m. - 9:30 a.m. & 1:00 p.m. - 2:30 p.m.,10:00 a.m. - 11:30 a.m. & 2:00 p.m. - 3:30 p.m.,19.0,1166.0,Pitkin & Glenmore Avenues
231209,1396,12.76,df_gardens,Brooklyn,11208.0,40.66517,-73.881204,-3004.39172046468,793 Cleveland Street,Active,305.0,8.0,Garden,60.0,42.0,Family Community Garden Brooklyn,DPR,POINT (-73.881204 40.66517),9:00 a.m. - 12:00 p.m.,9:00 a.m. - 12:00 p.m.,9:00 a.m. - 12:00 p.m.,9:00 a.m. - 12:00 p.m.,9:00 a.m. - 12:00 p.m.,9:00 a.m. - 12:00 p.m.,9:00 a.m. - 12:00 p.m.,19.0,1120.0,Hegeman & New Lots Avenues
231210,1396,12.76,df_gardens,Brooklyn,11208.0,40.668635,-73.881836,-3004.6734214138605,585 Elton Street,Active,305.0,8.0,Garden,60.0,42.0,Elton Street Community Garden,DPR,POINT (-73.881836 40.668635),9:00 a.m. - 1:00 p.m,9:00 a.m. - 1:00 p.m.,10:00 a.m. - 2:00 p.m.,CLOSED,9:00 a.m. - 1:00 p.m.,9:00 a.m. - 1:00 p.m.,9:00 a.m. - 1:00 p.m.,19.0,1164.0,Blake & Dumont Avenues
231211,1335,10.56,df_gardens,Brooklyn,11207.0,40.661005,-73.894443,-3004.622316295215,328 New Lots Avenue,Active,305.0,8.0,Garden,60.0,42.0,Georgia Avenue Community Garden,DPR,POINT (-73.894443 40.661005),9:30 a.m. - 2:30 p.m.,9:30 a.m. - 2:30 p.m.,10:00 a.m. -  3:00 p.m.,CLOSED,CLOSED,CLOSED,9:30 a.m. - 2:30 p.m.,19.0,1128.0,At Georgia Avenue
231212,1209,8.67,df_gardens,Brooklyn,11218.0,40.648198,-73.977358,-3007.046295500884,171 E 4th Street,Active,307.0,10.0,Garden,44.0,39.0,East 4th Street Community Garden (Windsor Terrace Kensington Veterans Memorial),DPR,POINT (-73.977358 40.648198),CLOSED,CLOSED,9:00 am - 1:00 pm,10:00 am - 2:00 pm,CLOSED,CLOSED,4:30 pm - 6:30 pm,20.0,500.01,Ft. Hamilton Pkwy & Caton Avenue
231213,1511,8.56,df_gardens,Brooklyn,11233.0,40.68014,-73.907681,-3006.57481015534,227 Hull Street,Active,316.0,8.0,Garden,55.0,37.0,Betty's Community Garden at Hull Street,DPR,POINT (-73.907681 40.68014),CLOSED,11:00 a.m. -  1:00 p.m.,10:00 a.m. -12:00 p.m. & 4:00 p.m. - 6:00 p.m.,10:00 a.m. - 2:00 p.m.,CLOSED,CLOSED,CLOSED,25.0,369.0,Mother Gaston & Broadway
231214,1501,13.12,df_gardens,Brooklyn,11231.0,40.682485,-74.003649,-3010.652340387765,281 Columbia Street,Active,306.0,10.0,Garden,52.0,39.0,Summit Street Community Garden,DPR,POINT (-74.003649 40.682485),CLOSED,CLOSED,11:00 a.m. - 4:00 p.m.,11:00 a.m. - 4:00 p.m.,CLOSED,CLOSED,CLOSED,26.0,51.0,Columbia/NE corner of Summit/Hicks
231215,1500,3.92,df_gardens,Brooklyn,11231.0,40.683223,-74.005585,-3010.7857178004547,69 Hamilton Avenue,Active,306.0,10.0,Garden,51.0,39.0,Backyard Garden,DPR,POINT (-74.005585 40.683223),CLOSED,CLOSED,10:00 a.m. to 3:00 p.m.,10:00 a.m. to 3:00 p.m.,CLOSED,CLOSED,CLOSED,26.0,51.0,At Van Brunt Street
231216,1501,13.12,df_gardens,Brooklyn,11231.0,40.683083,-74.003371,-3010.6852846727934,265 Columbia Street,Active,306.0,10.0,Garden,52.0,39.0,Amazing Garden,DPR,POINT (-74.003371 40.683083),10:00 am - 3:00 pm,CLOSED,10:00 am - 3:00 pm,10:00 am - 3:00 pm,10:00 am - 3:00 pm,CLOSED,CLOSED,26.0,51.0,At Carroll Street
231217,1501,13.12,df_gardens,Brooklyn,11231.0,40.684898,-74.002502,-3010.784245614796,134 Sackett Street,Active,306.0,10.0,Garden,51.0,39.0,Human Compass Community Garden,DPR,POINT (-74.002502 40.684898),9:30 a.m. to 5:30 p.m.,CLOSED,9:30 a.m. to 5:30 p.m.,9:30 a.m. to 5:30 p.m.,CLOSED,CLOSED,CLOSED,26.0,51.0,Columbia At Sackett
231218,1566,7.1499999999999995,df_gardens,Brooklyn,11216.0,40.689338,-73.947992,-3008.894840909296,719 Marcy Avenue,Active,303.0,8.0,Garden,56.0,36.0,Hattie Carthan Community Garden,DPR,POINT (-73.947992 40.689338),10:00 a.m. - 6:00 p.m.,10:00 a.m. - 12:00 p.m.,10:00 a.m. - 6:00 p.m.,CLOSED,CLOSED,10:00 a.m. - 12:00 p.m.,CLOSED,25.0,263.0,Lafayette & Clifton
231219,1566,7.1499999999999995,df_gardens,Brooklyn,11216.0,40.689338,-73.947992,-3008.894840909296,719 Marcy Avenue,Active,303.0,8.0,Garden,56.0,36.0,Hattie Carthan Community Garden,DPR,POINT (-73.947992 40.689338),10:00 a.m. - 6:00 p.m.,10:00 a.m. - 12:00 p.m.,10:00 a.m. - 6:00 p.m.,CLOSED,CLOSED,10:00 a.m. - 12:00 p.m.,CLOSED,25.0,263.0,Lafayette & Clifton
231220,1444,11.57,df_gardens,Brooklyn,11215.0,40.676961,-73.982565,-3009.3859111849647,634 Union Street,Active,306.0,10.0,Garden,52.0,39.0,Garden of Union (Annie's Garden),DPR,POINT (-73.982565 40.676961),CLOSED,CLOSED,9:00 a.m. - 11:00 a.m. &  4:00 p.m.- 6:00 p.m.,9:00 a.m. - 11:00 a.m. &  4:00 p.m.- 6:00 p.m.,4:00 p.m. - 6:00 p.m.,5:00 p.m. - 7:00 p.m.,CLOSED,26.0,133.0,4th & 5th Avenues
231221,1625,5.01,df_gardens,Brooklyn,11221.0,40.692232,-73.939347,-3008.757062052504,385 Kosciusko Street,Active,303.0,8.0,Garden,56.0,36.0,Kosciusko Street Garden and Learning Center,DPR,POINT (-73.939347 40.692232),4:00 p.m. - 7:00 p.m.,4:00 p.m. - 7:00 p.m.,4:00 p.m. - 7:00 p.m.,4:00 p.m. - 7:00 p.m.,4:00 p.m. - 7:00 p.m.,4:00 p.m. - 7:00 p.m.,4:00 p.m. - 7:00 p.m.,25.0,281.0,Marcus Garvey Blvd and Lewis Avenue
231222,1501,13.12,df_gardens,Brooklyn,11231.0,40.684467,-74.005286,-3010.8656160925616,125 Van Brunt Street,Active,306.0,10.0,Garden,51.0,39.0,Urban Meadow,DPR,POINT (-74.005286 40.684467),CLOSED,CLOSED,9:00 a.m. - 2:00 p.m.,9:00 a.m. - 2:00 p.m.,9:00 a.m. - 7:00 p.m.,CLOSED,CLOSED,26.0,51.0,Corner of President & Van Brunt Streets
231223,1269,1.2700000000000005,df_gardens,Brooklyn,11226.0,40.653489,-73.962533,-3006.835021727637,106 Woodruff Avenue,Not GreenThumb,314.0,9.0,Garden,42.0,40.0,Woodruff Avenue Community Garden,DCAS,POINT (-73.962533 40.653489),,,,,,,,21.0,508.04,
231224,1453,9.77,df_gardens,Brooklyn,11207.0,40.672731,-73.90056,-3005.7375976293597,275 Glenmore Avenue,Active,305.0,8.0,Garden,55.0,37.0,TLC Sculpture Park Garden,DPR,POINT (-73.90056 40.672731),,,11:00 a.m. - 6:00 p.m.,11:00 a.m. - 6:00 p.m.,,,12:00 p.m.  -  6:00 p.m.,19.0,1144.0,Hinsdale & Williams
231225,1394,9.1,df_gardens,Brooklyn,11207.0,40.664694,-73.897501,-3005.019265529694,461 Williams Avenue,Active,305.0,8.0,Garden,60.0,42.0,Success Garden - East New York,DPR,POINT (-73.897501 40.664694),CLOSED,9:30 p.m. - 12:30 p.m.,9:30 p.m. - 4:30 p.m.,CLOSED,9:30 p.m. - 12:30 p.m.,9:30 p.m. - 12:30 p.m.,9:30 p.m. - 12:30 p.m.,19.0,1130.0,Livonia and Dumont Ave.
231226,1449,4.069999999999999,df_gardens,Brooklyn,11213.0,40.674369,-73.934756,-3007.2495474689636,1251 Prospect Place,Not GreenThumb,308.0,9.0,Garden,56.0,36.0,Garden Kitchen Lab at St. John's Rec.,DPR,POINT (-73.934756 40.674369),,,,,,,,20.0,345.0,Troy and Schenectady Ave.
231227,1568,6.55,df_gardens,Brooklyn,11221.0,40.687841,-73.926698,-3007.9177338790178,742 Monroe Street,Active,303.0,8.0,Garden,56.0,41.0,Citizens for a Better Community Garden,DPR,POINT (-73.926698 40.687841),,,10:00 am - 06:00 pm,,,,,25.0,385.0,Monroe St. & Madison St.
231228,1802,10.13,df_gardens,Brooklyn,11222.0,40.719702,-73.945689,-3011.046420264678,478 Graham Avenue,Active,301.0,7.0,Garden,50.0,33.0,Lentol Garden,DPR,POINT (-73.945689 40.719702),10:00 a.m. - 12:00 p.m.,,10:00 a.m - 2:00 p.m.,10:00 a.m - 2:00 p.m.,5:00 p.m - 7:00 p.m,10:00 a.m. - 12:00 p.m.,,59.0,499.0,Bayard Street and Meeker Ave
231229,1679,6.449999999999999,df_gardens,Brooklyn,11201.0,40.70119,-73.993238,-3011.61283855322,25 Poplar Street,Active,302.0,10.0,Garden,52.0,33.0,Poplar Street Community Garden,DOT,POINT (-73.993238 40.70119),,,9:00 am - 12:00 pm,9:00 am - 12:00 pm,6:00 pm - 8:00 pm,6:00 pm - 8:00 pm,6:00 pm - 8:00 pm,26.0,1.0,At Hicks St
231230,1100,4.35,df_gardens,Brooklyn,11236.0,40.629839,-73.889006,-3002.0984176500338,9299 Schenck Street,Active,318.0,8.0,Garden,59.0,46.0,Canarsie Neighborhood Farm and Garden,DPR,POINT (-73.889006 40.629839),,,8:00 a.m. - 1:00 p.m.,8:00 a.m. - 1:00 p.m.,,,,19.0,1028.01,Corner of E. 93rd & Schenck
231231,1741,5.300000000000001,df_gardens,Brooklyn,11211.0,40.707973,-73.964324,-3010.937704355252,451 Bedford Avenue,Active,301.0,7.0,Garden,50.0,34.0,La Casita Verde Community Garden,DPR,POINT (-73.964324 40.707973),CLOSED,CLOSED,10:00 am  -  3:00 pm,10:00 am  -  3:00 pm,3:00 pm  -  6:00 pm,10:00 am  - 1:00 pm,2:30 pm  -  6:30 pm,18.0,547.0,corner of Bedford ave and Division Ave.
231232,1441,5.3,df_gardens,Brooklyn,11231.0,40.672472,-74.009838,-3010.163063779536,558 Columbia Street,Not GreenThumb,306.0,10.0,Garden,51.0,38.0,Red Hook Community Farm / Added Value,DPR,POINT (-74.009838 40.672472),,,,,,,,26.0,53.02,Otsego/Sigourney/Halleck
231233,1566,7.1499999999999995,df_gardens,Brooklyn,11216.0,40.689672,-73.946622,-3008.8637946879844,670 Lafayette Ave.,Not GreenThumb,303.0,8.0,Garden,56.0,36.0,Von King Park and Cultural Center Garden,DPR,POINT (-73.946622 40.689672),,,,,,,,25.0,263.0,btw Marcy and Tompkins Ave. inside Von King Park
231234,1801,10.13,df_gardens,Brooklyn,11211.0,40.720218,-73.950649,-3011.286548521482,776 LORIMER STREET,Not GreenThumb,301.0,7.0,Garden,50.0,33.0,Nick's Garden,DPR,POINT (-73.950649 40.720218),,,,,,,,59.0,515.0,Lorimer and Bayard Streets
231235,1801,10.13,df_gardens,Brooklyn,11211.0,40.719516,-73.952969,-3011.329104443004,229 North 12th Street,Active,301.0,7.0,Garden,50.0,33.0,Green Dome,DPR,POINT (-73.952969 40.719516),5:00 p.m. - 7:00 p.m.,9:00 a.m. - 10:00 a.m. & 3:00 p.m. - 4:00 p.m.,CLOSED,11:00 a.m. - 4:00 p.m.,5:00 p.m. - 6:00 p.m.,CLOSED,CLOSED,59.0,515.0,Driggs and Union (On McArren Square)
231236,1513,7.489999999999999,df_gardens,Brooklyn,11208.0,40.682589,-73.887645,-3005.940693712905,400 Jamaica Avenue,Active,305.0,7.0,Garden,54.0,37.0,Highland Park Community Garden,DPR,POINT (-73.887645 40.682589),CLOSED,CLOSED,10:00 a.m. to 3:00 p.m.,CLOSED,CLOSED,CLOSED,10:00 a.m. - 3:00 p.m.,18.0,1172.01,Ashford & Warwick
231237,1802,10.13,df_gardens,Brooklyn,11211.0,40.714808,-73.940336,-3010.466583695488,2 Orient Avenue,Not GreenThumb,301.0,7.0,Garden,53.0,34.0,Orient Grove,DPR,POINT (-73.940336 40.714808),,,,,,,,18.0,481.0,Metropolitan Ave. & Olive St.
231238,1857,19.11,df_gardens,Manhattan,10009.0,40.722417,-73.979198,-3012.611750281566,710 East 5th Street,Active,103.0,10.0,Garden,65.0,2.0,El Jardin del Paraiso,DPR,POINT (-73.979198 40.722417),10:00 a.m .- DUSK,CLOSED,10:00 a.m .- DUSK,10:00 a.m .- DUSK,10:00 a.m .- DUSK,10:00 a.m .- DUSK,10:00 a.m .- DUSK,27.0,26.01,Avenues C & D
231239,1684,6.34,df_gardens,Brooklyn,11206.0,40.699139,-73.94598,-3009.53771851122,158 Hopkins Street,Not GreenThumb,303.0,8.0,Garden,56.0,36.0,Raise the Roof Garden,DPR,POINT (-73.94598 40.699139),,,,,,,,25.0,257.0,Tomkins & Throop
231240,1456,8.35,df_gardens,Brooklyn,11208.0,40.673888,-73.871686,-3004.648682735168,532 Euclid Avenue,Active,305.0,7.0,Garden,60.0,42.0,Euclid 500 Community Garden,DPR,POINT (-73.871686 40.673888),6:00 a.m. -  9:00 a.m.,6:00 a.m. -  9:00 a.m.,8:00 a.m.- 12:00 p.m.,8:00 a.m. - 12:00 p.m.,6:00 a.m. -  9:00 a.m.,6:00 a.m. -  9:00 a.m.,6:00 a.m. -  9:00 a.m.,19.0,1196.0,Belmont & Sutter Avenues
231241,1454,14.67,df_gardens,Brooklyn,11207.0,40.674654,-73.884904,-3005.242906023216,686 Glenmore Avenue,Active,305.0,8.0,Garden,54.0,42.0,Paradise Community Garden,DPR,POINT (-73.884904 40.674654),9:30 a.m. - 12:00 p.m.,9:30 a.m. - 12:00 p.m.,9:30 a.m. - 12:00 p.m.,CLOSED,9:30 a.m. - 12:00 p.m.,9:30 a.m. - 12:00 p.m.,9:30 a.m. - 12:00 p.m.,19.0,1150.0,Ashford St. & Cleveland St.
231242,1563,12.98,df_gardens,Brooklyn,11238.0,40.685761,-73.971097,-3009.570373449817,397 Carlton Avenue,Active,302.0,7.0,Garden,57.0,35.0,Brooklyn Bears/Carlton Avenue Garden,DPR,POINT (-73.971097 40.685761),CLOSED,CLOSED,10:00 a.m. - 3:00 p.m.,10:00 a.m. - 3:00 p.m.,CLOSED,CLOSED,CLOSED,25.0,179.0,Greene Avenue & Fulton Street
231243,1446,5.02,df_gardens,Brooklyn,11225.0,40.670346,-73.959247,-3007.9481653894622,1029 Union Street,Active,309.0,9.0,Garden,57.0,35.0,Union Street Garden and Community Development,DPR,POINT (-73.959247 40.670346),9:00 a.m. - 11:00 a.m.,5:00 p.m. - 8:00 p.m.,11:00 a.m. - 5:00 p.m.,11:00 a.m. - 5:00 p.m.,CLOSED,CLOSED,CLOSED,20.0,213.0,Classon & Franklin Avenues
231244,1454,14.67,df_gardens,Brooklyn,11207.0,40.673551,-73.890822,-3005.4021170489223,260 Van Siclen Avenue,Active,305.0,8.0,Garden,54.0,42.0,East End Community Garden,DPR,POINT (-73.890822 40.673551),CLOSED,9:00 a.m. - 11:00 a.m.,CLOSED,11:00 a.m. - 2:00 p.m.,CLOSED,9:00 a.m. - 11:00 a.m.,9:00 a.m. - 11:00 a.m.,19.0,1152.0,At Glenmore Avenue
